moduleType,moduleName,count,mean,std,min,25%,50%,75%,max
EXCHANGE,Binance #01 (Deposit),1607.0,699733753470.0225,2029016146205.3591,548.0,26415000.0,98472135.0,5769503698.5,12047300000000.0
MODULE,bonded_tokens_pool,2487.0,227527098914354.66,11640677116592.924,213060000000000.0,215808500000000.0,227654000000000.0,236611000000000.0,252271000000000.0
MODULE,distribution,2487.0,84088383996783.27,6336679835325.084,72925500000000.0,78666400000000.0,84400200000000.0,89644500000000.0,95155000000000.0
MODULE,fee_collector,2405.0,29641.909771309773,34347.18946733609,100.0,11497.0,21773.0,38287.0,618853.0
MODULE,gov,2433.0,7217264715.015207,3337765758.703003,1600000000.0,4800000000.0,6400000000.0,9600000000.0,16600000000.0
MODULE,mint,2487.0,531.0,0.0,531.0,531.0,531.0,531.0,531.0
MODULE,not_bonded_tokens_pool,2487.0,6904962818657.017,4148781569248.7563,3070990000000.0,4455335000000.0,5301300000000.0,7060825000000.0,18042000000000.0
