"time_open","time_close","open","high","low","close","volume","market_cap"
"2023-01-17T01:00:00.000Z","2023-01-17T01:59:59.999Z",1566.293957477754,1569.271122113226,1553.3358827730144,1556.3797063269465,8499774107.66,190460201966.16
"2023-01-17T02:00:00.000Z","2023-01-17T02:59:59.999Z",1556.5515283093055,1560.0642425244291,1554.8331691650653,1559.8900109350582,8238835041.05,190889771512.65
"2023-01-17T03:00:00.000Z","2023-01-17T03:59:59.999Z",1560.0016657603412,1563.1890474787247,1559.0825474280862,1562.0924590457666,8167175009.02,191159293603.11
"2023-01-17T04:00:00.000Z","2023-01-17T04:59:59.999Z",1562.0084646141352,1570.6311962943373,1561.671981113543,1568.5735740244756,8269187425.05,191952412700.45
"2023-01-17T05:00:00.000Z","2023-01-17T05:59:59.999Z",1568.4742635803623,1569.280059837456,1568.048758721791,1568.8036173287776,8224209342.45,191980563989
"2023-01-17T06:00:00.000Z","2023-01-17T06:59:59.999Z",1568.9763542883322,1569.5870558106099,1562.0913611306048,1562.2155084128856,8087681325.13,191174351629.9
"2023-01-17T07:00:00.000Z","2023-01-17T07:59:59.999Z",1561.8542953273343,1566.4691605719734,1560.7318383478382,1563.247361059447,8084527262.23,191300623427.62
"2023-01-17T08:00:00.000Z","2023-01-17T08:59:59.999Z",1563.4482085160619,1568.0868415191333,1563.2114941500183,1568.0324078724097,7524810893.2,191886188106.16
"2023-01-17T09:00:00.000Z","2023-01-17T09:59:59.999Z",1568.0775385701022,1569.6841091972076,1564.8548536971582,1565.040053179786,7438747743.3,191520002093.33
"2023-01-17T10:00:00.000Z","2023-01-17T10:59:59.999Z",1565.200901806622,1565.4409143704756,1560.547852368225,1562.647932458947,7408062753.48,191227269032.26
"2023-01-17T11:00:00.000Z","2023-01-17T11:59:59.999Z",1562.664805996913,1568.1916325918526,1562.056316415725,1568.148674328987,7404681930.12,191900416081.96
"2023-01-17T12:00:00.000Z","2023-01-17T12:59:59.999Z",1568.1419074145401,1572.8737454186366,1567.4291985813065,1569.2399328248778,7552400506.23,192033957603.15
"2023-01-17T13:00:00.000Z","2023-01-17T13:59:59.999Z",1569.460817839967,1570.5889359074308,1566.8465269429946,1570.4989073834422,7564300871.97,192188023187.35
"2023-01-17T14:00:00.000Z","2023-01-17T14:59:59.999Z",1570.4945627840832,1594.0010333300736,1570.4638333406233,1579.6877992882182,8274034755.3,193312503415.99
"2023-01-17T15:00:00.000Z","2023-01-17T15:59:59.999Z",1580.0604446939917,1584.090210410318,1569.8404680185988,1570.8914763893893,8294698528.23,192236063374.36
"2023-01-17T16:00:00.000Z","2023-01-17T16:59:59.999Z",1571.29028578766,1576.3160599959776,1567.5801782820258,1574.572472858899,8296227344.93,192686521143.87
"2023-01-17T17:00:00.000Z","2023-01-17T17:59:59.999Z",1574.444176329637,1575.5546302450443,1570.539265636809,1574.9763553905593,8228477468.37,192735945810.77
"2023-01-17T18:00:00.000Z","2023-01-17T18:59:59.999Z",1576.0777506383822,1593.4299292814576,1576.0777506383822,1591.8256158711336,8364604675.2,194797854958.69
"2023-01-17T19:00:00.000Z","2023-01-17T19:59:59.999Z",1591.7935526042415,1592.7137807018792,1588.0974901937827,1589.1442479177906,7830940594.69,194469725595.48
"2023-01-17T20:00:00.000Z","2023-01-17T20:59:59.999Z",1589.0524445017647,1591.5062541935933,1582.6540242989927,1583.3688239639507,7699386482.62,193762964637.2
"2023-01-17T21:00:00.000Z","2023-01-17T21:59:59.999Z",1583.8708576032866,1585.695914077679,1578.6882362347328,1581.691546176984,7573374255.28,193557709669.69
"2023-01-17T22:00:00.000Z","2023-01-17T22:59:59.999Z",1581.6969254153737,1581.6969254153737,1575.2653038822746,1575.2653038822746,7547498405.44,192771305554.84
"2023-01-17T23:00:00.000Z","2023-01-17T23:59:59.999Z",1575.1655691552364,1577.608629686697,1567.846050231553,1567.846050231553,7599462786.03,191863382801.15
"2023-01-18T00:00:00.000Z","2023-01-18T00:59:59.999Z",1567.6989486838283,1573.8662759585623,1567.2365704740955,1571.8698663448233,7310377108.85,192355792735.88
"2023-01-18T01:00:00.000Z","2023-01-18T01:59:59.999Z",1571.9890820675862,1577.2069307214294,1571.9890820675862,1577.201667413257,7072976773.14,193008265846.53
"2023-01-18T02:00:00.000Z","2023-01-18T02:59:59.999Z",1577.1213724759068,1583.897870508034,1573.5333089449803,1583.1568127437615,7252984317.89,193737020004.51
"2023-01-18T03:00:00.000Z","2023-01-18T03:59:59.999Z",1583.2270724684167,1588.5366970867535,1582.7242693529183,1583.9820930608755,7431530224.44,193838012747.63
"2023-01-18T04:00:00.000Z","2023-01-18T04:59:59.999Z",1583.7966168877558,1584.6120663981865,1580.652462009785,1584.0981409498622,7393938826.85,193852213976.47
"2023-01-18T05:00:00.000Z","2023-01-18T05:59:59.999Z",1584.0949772721963,1586.911187851884,1583.905094491228,1586.8741355985849,7445737807.08,194191923174.23
"2023-01-18T06:00:00.000Z","2023-01-18T06:59:59.999Z",1586.8498047447958,1586.876995149299,1581.2659237570624,1581.6786512241372,7497667597.52,193556131664.46
"2023-01-18T07:00:00.000Z","2023-01-18T07:59:59.999Z",1581.4582143312552,1583.3465308304174,1580.8809714239976,1582.6979347737658,7487087484.32,193680865333.2
"2023-01-18T08:00:00.000Z","2023-01-18T08:59:59.999Z",1582.6879863010931,1582.6879863010931,1575.3629727052098,1575.7717974163081,7515022158.54,192833287126.81
"2023-01-18T09:00:00.000Z","2023-01-18T09:59:59.999Z",1575.8210275077142,1580.4566249582579,1574.7761669942827,1578.073251390074,7574730756.71,193114924947.5
"2023-01-18T10:00:00.000Z","2023-01-18T10:59:59.999Z",1578.0263581955844,1578.976100010515,1574.9072016582131,1575.1737824649304,7541483088.49,192760105725.15
"2023-01-18T11:00:00.000Z","2023-01-18T11:59:59.999Z",1574.519724676836,1577.71455292363,1573.8242942341753,1576.8098586321182,7509467883.61,192960318691.16
"2023-01-18T12:00:00.000Z","2023-01-18T12:59:59.999Z",1576.933142871263,1581.6119424248045,1576.3128627177657,1581.0973721283542,7371536825.47,193484998294.16
"2023-01-18T13:00:00.000Z","2023-01-18T13:59:59.999Z",1581.2174689537142,1593.8274754380843,1580.3033700201063,1593.5765520456462,7739649270.76,195012123787.86
"2023-01-18T14:00:00.000Z","2023-01-18T14:59:59.999Z",1593.2277089175125,1602.1066876779596,1590.6867340762178,1593.343174129334,7519593581.38,194983564429.95
"2023-01-18T15:00:00.000Z","2023-01-18T15:59:59.999Z",1593.743886684396,1599.1809189464384,1548.3673834528056,1551.8531485314863,7850165931.77,189906269588.07
"2023-01-18T16:00:00.000Z","2023-01-18T16:59:59.999Z",1550.7300921341262,1550.7300921341262,1509.4229048259476,1520.7794776244382,9106985489.97,186103664341.59
"2023-01-18T17:00:00.000Z","2023-01-18T17:59:59.999Z",1525.1748988639374,1560.2443433663711,1525.1748988639374,1544.3529141589447,10068078871.7,188988436910.36
"2023-01-18T18:00:00.000Z","2023-01-18T18:59:59.999Z",1544.1282400990517,1553.2430755844805,1542.1232239163196,1543.1200807336184,10095632038.89,188837570317.7
"2023-01-18T19:00:00.000Z","2023-01-18T19:59:59.999Z",1543.122444194404,1547.3024122101315,1540.579677091166,1543.86141711812,10051461905.5,188928290517.24
"2023-01-18T20:00:00.000Z","2023-01-18T20:59:59.999Z",1543.8355691736842,1544.4580106986289,1523.765153515827,1523.765153515827,10181081977.53,186469033043.7
"2023-01-18T21:00:00.000Z","2023-01-18T21:59:59.999Z",1523.2746604524864,1531.5712999860996,1523.2746604524864,1530.4090232718527,10278504498.67,187282069072.39
"2023-01-18T22:00:00.000Z","2023-01-18T22:59:59.999Z",1529.8570496081581,1530.4263754073422,1522.3126705577079,1530.4263754073422,10366594048.12,187284192520.3
"2023-01-18T23:00:00.000Z","2023-01-18T23:59:59.999Z",1530.4799402244678,1531.0732907647134,1515.4623616617478,1515.5070073176319,10354880595.43,185458451765.63
"2023-01-19T00:00:00.000Z","2023-01-19T00:59:59.999Z",1515.249608873126,1522.121868065503,1514.3800514924994,1517.8422183545722,10440417886.88,185744220568.66
"2023-01-19T01:00:00.000Z","2023-01-19T01:59:59.999Z",1517.6194384934006,1523.4781964824099,1516.9218537753795,1518.3663595807038,10469945154.02,185808361756.94
"2023-01-19T02:00:00.000Z","2023-01-19T02:59:59.999Z",1518.310148804243,1524.4312628198572,1517.7837987032606,1524.014784078805,10326675883.18,186499581300.81
"2023-01-19T03:00:00.000Z","2023-01-19T03:59:59.999Z",1524.2506970831091,1527.1034028653817,1524.105091421922,1525.2390472057964,10122549777.46,186649399112.93
"2023-01-19T04:00:00.000Z","2023-01-19T04:59:59.999Z",1525.1920223002016,1530.6720524072812,1524.855752785137,1528.8442296086587,10175875022.31,187090579221.99
"2023-01-19T05:00:00.000Z","2023-01-19T05:59:59.999Z",1528.7712760642564,1530.3137708465636,1527.584421362906,1528.0679361210914,10213952254.1,186995581186.6
"2023-01-19T06:00:00.000Z","2023-01-19T06:59:59.999Z",1528.0975222462516,1530.8158574477002,1526.7118542812866,1530.6710644962707,10259887263.58,187314136070.13
"2023-01-19T07:00:00.000Z","2023-01-19T07:59:59.999Z",1530.3822413960395,1531.2939303807811,1529.0752646694937,1529.7824553688074,10260457675.09,187205393535.65
"2023-01-19T08:00:00.000Z","2023-01-19T08:59:59.999Z",1529.4224316779532,1530.9729114549357,1527.7322424935112,1528.1189084491473,10162918502.88,187001818867.45
"2023-01-19T09:00:00.000Z","2023-01-19T09:59:59.999Z",1527.9909921639564,1528.3201755080383,1523.9277810411227,1527.7089609011364,10134067948.09,186951652001.05
"2023-01-19T10:00:00.000Z","2023-01-19T10:59:59.999Z",1527.7193704317842,1528.8143628976043,1524.3406011326783,1525.3957651289643,10135938355.04,186668577291.1
"2023-01-19T11:00:00.000Z","2023-01-19T11:59:59.999Z",1525.3196317514223,1525.882374775189,1518.5648708220417,1519.9271075196334,10181212637.77,185999356516.42
"2023-01-19T12:00:00.000Z","2023-01-19T12:59:59.999Z",1520.0001584584495,1522.769917055832,1517.2934296982155,1519.2884943733884,10213623616.71,185921206956.7
"2023-01-19T13:00:00.000Z","2023-01-19T13:59:59.999Z",1519.677721048759,1525.44103623891,1515.786254914389,1525.2648743628956,9950177585.49,186652559682
"2023-01-19T14:00:00.000Z","2023-01-19T14:59:59.999Z",1525.220785556068,1533.550569140179,1521.7903240966923,1530.110010691938,9652166288.2,187245477746.94
"2023-01-19T15:00:00.000Z","2023-01-19T15:59:59.999Z",1530.321381008726,1541.1584006637802,1530.321381008726,1533.6962048419546,9103852638.38,187684334190.08
"2023-01-19T16:00:00.000Z","2023-01-19T16:59:59.999Z",1533.791491553738,1538.575126304643,1532.8333755033807,1535.0779201284704,7745904864.3,187853420031.71
"2023-01-19T17:00:00.000Z","2023-01-19T17:59:59.999Z",1535.3642523180017,1539.6199314383657,1527.9995080613423,1529.2534076303612,6873944552.24,187140651918.48
"2023-01-19T18:00:00.000Z","2023-01-19T18:59:59.999Z",1529.4075704499908,1539.7805995186911,1529.4075704499908,1538.9420161696257,6731660528.08,188326284403.7
"2023-01-19T19:00:00.000Z","2023-01-19T19:59:59.999Z",1538.9415703964373,1551.62715630765,1537.8963826304137,1551.62715630765,6856565097.94,189878614045.9
"2023-01-19T20:00:00.000Z","2023-01-19T20:59:59.999Z",1551.6208126919355,1557.970389856222,1551.137462316902,1556.5545427404145,6808237641.39,190481597374.03
"2023-01-19T21:00:00.000Z","2023-01-19T21:59:59.999Z",1556.595195755298,1556.6539112729272,1547.1661441325386,1547.1661441325386,6697954341.11,189332702738.79
"2023-01-19T22:00:00.000Z","2023-01-19T22:59:59.999Z",1547.2791309661282,1550.8731529417412,1546.706846844056,1550.8731529417412,6622761211.58,189786343738.88
"2023-01-19T23:00:00.000Z","2023-01-19T23:59:59.999Z",1550.8752874758957,1552.8224602767787,1548.1561710695537,1552.5565530841286,6432638855.77,189992347922.69
"2023-01-20T00:00:00.000Z","2023-01-20T00:59:59.999Z",1552.373712316943,1552.9155152860426,1548.336974726522,1549.2425371369836,6323869776.31,189586798978.53
"2023-01-20T01:00:00.000Z","2023-01-20T01:59:59.999Z",1549.1146233880022,1556.3833767775382,1546.8997783922641,1556.3833767775382,6293227954.89,190460651133.39
"2023-01-20T02:00:00.000Z","2023-01-20T02:59:59.999Z",1556.3105753446569,1559.5525211306683,1554.6202395660346,1554.975740383828,6312750459.77,190288393225.66
"2023-01-20T03:00:00.000Z","2023-01-20T03:59:59.999Z",1555.0399749156443,1556.0215827575691,1553.3576023831513,1553.769504230079,6268444564.54,190140781443.95
"2023-01-20T04:00:00.000Z","2023-01-20T04:59:59.999Z",1553.7912473011513,1556.626739690723,1548.0644902099766,1548.0644902099766,6171539557.44,189442636821.49
"2023-01-20T05:00:00.000Z","2023-01-20T05:59:59.999Z",1548.2061577383688,1550.1691286348107,1546.8251945873692,1547.4663456213223,6233563491.66,189369439555.62
"2023-01-20T06:00:00.000Z","2023-01-20T06:59:59.999Z",1547.6828902190837,1548.259524479442,1544.9178261879788,1545.6540536091252,6208299330.66,189147662375.37
"2023-01-20T07:00:00.000Z","2023-01-20T07:59:59.999Z",1545.5181930830665,1551.4380821746986,1544.9783670463955,1549.8795313470862,6335016706.32,189664750422.78
"2023-01-20T08:00:00.000Z","2023-01-20T08:59:59.999Z",1549.9759141891234,1550.955824434226,1546.7169525722493,1550.0251336918648,6451991249.68,189682568344.64
"2023-01-20T09:00:00.000Z","2023-01-20T09:59:59.999Z",1550.3290637001196,1553.635395951596,1548.9718417634433,1552.7200390996102,6477276487.29,190012354338.48
"2023-01-20T10:00:00.000Z","2023-01-20T10:59:59.999Z",1552.7739850165672,1552.8190357911726,1549.622604776185,1551.9912015733273,6466938014.42,189923163672.54
"2023-01-20T11:00:00.000Z","2023-01-20T11:59:59.999Z",1552.199589747685,1553.6344396342367,1550.0125428458564,1550.8913638970178,6418274608.31,189788572283.88
"2023-01-20T12:00:00.000Z","2023-01-20T12:59:59.999Z",1550.7866099221967,1558.2907042618474,1550.0310454625278,1557.8310219928542,6440542951.54,190637805075.3
"2023-01-20T13:00:00.000Z","2023-01-20T13:59:59.999Z",1557.9127991694818,1559.650108473642,1554.6630935904593,1554.6630935904593,6322238997.13,190250133428.79
"2023-01-20T14:00:00.000Z","2023-01-20T14:59:59.999Z",1554.8085480236384,1560.7872297007154,1553.6399762700619,1560.778191231308,6232113710.08,190998461569.4
"2023-01-20T15:00:00.000Z","2023-01-20T15:59:59.999Z",1560.7709196412118,1565.1921626904639,1560.5538710317855,1563.6058071403204,6027401758.57,191344487860.37
"2023-01-20T16:00:00.000Z","2023-01-20T16:59:59.999Z",1563.691944027611,1587.7704026610488,1562.9058548620335,1585.4823077971116,6308867117.5,194021599825.06
"2023-01-20T17:00:00.000Z","2023-01-20T17:59:59.999Z",1584.5967147846743,1591.0334785659966,1584.4229207918954,1591.0334785659966,6448165152.07,194700918054.08
"2023-01-20T18:00:00.000Z","2023-01-20T18:59:59.999Z",1590.9043746453383,1594.4397839086996,1587.932626831918,1590.682466279787,6602315661.07,194657963323.53
"2023-01-20T19:00:00.000Z","2023-01-20T19:59:59.999Z",1590.7597685530002,1597.1359420533297,1590.0765603858335,1597.1359420533297,6555020808.41,195447700104.48
"2023-01-20T20:00:00.000Z","2023-01-20T20:59:59.999Z",1597.6222829844883,1637.8877946271898,1597.6222829844883,1637.3214034327025,7231633118.48,200365350379.22
"2023-01-20T21:00:00.000Z","2023-01-20T21:59:59.999Z",1638.0792686256284,1642.9087749644245,1636.6397220401393,1639.1010680579377,7531304907.38,200583134819.98
"2023-01-20T22:00:00.000Z","2023-01-20T22:59:59.999Z",1638.7953788327075,1652.7962408825017,1637.79679046392,1651.7511441797135,8056524001.63,202131173542.95
"2023-01-20T23:00:00.000Z","2023-01-20T23:59:59.999Z",1651.746492804598,1659.8857920367805,1651.2309570204015,1659.7541193551879,8528894753.59,203110528556.42
"2023-01-21T00:00:00.000Z","2023-01-21T00:59:59.999Z",1659.706068429225,1666.3267314633335,1655.949613429631,1657.283968428787,8974796898.62,202808246637.41
"2023-01-21T01:00:00.000Z","2023-01-21T01:59:59.999Z",1657.0435647436595,1657.9289680146424,1654.2497495947055,1654.4660793571243,9030855425.32,202463410657.14
"2023-01-21T02:00:00.000Z","2023-01-21T02:59:59.999Z",1654.4671186318753,1657.2113630214358,1648.4402103424836,1649.387544178334,9049180173.17,201841930672.59
"2023-01-21T03:00:00.000Z","2023-01-21T03:59:59.999Z",1649.2298234619802,1650.8863949886832,1647.0494799502487,1649.8845152593387,9099585107.65,201902746945.17
"2023-01-21T04:00:00.000Z","2023-01-21T04:59:59.999Z",1649.964792285487,1653.9556467789741,1649.7388707450168,1651.868631367728,9071079186.52,202145550904.38
"2023-01-21T05:00:00.000Z","2023-01-21T05:59:59.999Z",1651.820774806556,1651.820774806556,1648.1981284203205,1648.1981284203205,8895350183.53,201696377267.74
"2023-01-21T06:00:00.000Z","2023-01-21T06:59:59.999Z",1648.0316417590777,1653.2074697176533,1646.9880167797512,1652.8226413394575,8892094122.78,202262296793.03
"2023-01-21T07:00:00.000Z","2023-01-21T07:59:59.999Z",1652.9383785742907,1653.7751372290147,1651.584708685907,1652.5329546496775,8790743898.97,202226846712.81
"2023-01-21T08:00:00.000Z","2023-01-21T08:59:59.999Z",1652.2276869934233,1653.7207414710517,1650.5285744754317,1650.5285744754317,8778627855.54,201981562961.52
"2023-01-21T09:00:00.000Z","2023-01-21T09:59:59.999Z",1650.2262780199312,1657.268184157012,1647.5353290493329,1657.268184157012,9029809482.11,202806315055.05
"2023-01-21T10:00:00.000Z","2023-01-21T10:59:59.999Z",1657.8328079446455,1674.1792675335378,1636.6800636227185,1638.8177636902292,10241649792.28,200548465769.19
"2023-01-21T11:00:00.000Z","2023-01-21T11:59:59.999Z",1639.2372667203074,1647.431875138075,1636.6953193255522,1646.8494247938722,10497977992.19,201531331190.59
"2023-01-21T12:00:00.000Z","2023-01-21T12:59:59.999Z",1646.8941246984314,1656.1657901452108,1646.690046099257,1656.1657901452108,10682040243.97,202671410837.73
"2023-01-21T13:00:00.000Z","2023-01-21T13:59:59.999Z",1656.4624190146249,1656.8647479956123,1648.7714582225046,1651.3720218562332,10767210305.74,202084778878.46
"2023-01-21T14:00:00.000Z","2023-01-21T14:59:59.999Z",1651.3191921765301,1652.9985602506272,1648.8635849083755,1650.743847146181,10638585859.65,202007906710.53
"2023-01-21T15:00:00.000Z","2023-01-21T15:59:59.999Z",1650.502083398946,1663.0683545917736,1650.2641638092641,1655.3264595277733,10821144042.99,202568698705.04
"2023-01-21T16:00:00.000Z","2023-01-21T16:59:59.999Z",1654.050240247781,1660.0224666698994,1650.145619608996,1657.8144509719182,10751126681.16,202873163837.18
"2023-01-21T17:00:00.000Z","2023-01-21T17:59:59.999Z",1657.6034801156782,1658.847853877449,1653.5654071400988,1655.14814811402,10650538924.75,202546878047.95
"2023-01-21T18:00:00.000Z","2023-01-21T18:59:59.999Z",1655.2601347562147,1660.3359130617823,1653.9609644212978,1660.3359130617823,10462956345.15,203181724901.64
"2023-01-21T19:00:00.000Z","2023-01-21T19:59:59.999Z",1660.1693536870162,1664.5537291642295,1660.1693536870162,1663.863603047904,10446605071.08,203613421964.06
"2023-01-21T20:00:00.000Z","2023-01-21T20:59:59.999Z",1663.6156227256781,1664.0826257418455,1657.9264204525123,1657.9741257732262,9456681415.59,202892703859.95
"2023-01-21T21:00:00.000Z","2023-01-21T21:59:59.999Z",1658.0285583584266,1660.761969404436,1656.225936242457,1660.761969404436,9158796319.99,203233863063.51
"2023-01-21T22:00:00.000Z","2023-01-21T22:59:59.999Z",1660.6010803273125,1661.4068614902867,1651.4587972659756,1651.4587972659756,8684815254.89,202095397920.84
"2023-01-21T23:00:00.000Z","2023-01-21T23:59:59.999Z",1651.090237475381,1651.090237475381,1626.812953655305,1627.1182183692963,8859250310.35,199116747175.27
"2023-01-22T00:00:00.000Z","2023-01-22T00:59:59.999Z",1627.3660029924456,1634.9295782439744,1626.634341140591,1632.7541005896242,8740767682.57,199806431872.12
