timestamp,value
2023-04-21T22:00:00Z,236843271495132
2023-04-21T21:00:00Z,236852195118709
2023-04-21T20:00:00Z,236848804641334
2023-04-21T19:00:00Z,236814753113467
2023-04-21T18:00:00Z,236810362510876
2023-04-21T17:00:00Z,236792313392782
2023-04-21T16:00:00Z,236787986710693
2023-04-21T15:00:00Z,236781160415936
2023-04-21T14:00:00Z,236778861574408
2023-04-21T13:00:00Z,236790283556902
2023-04-21T12:00:00Z,236773525368280
2023-04-21T11:00:00Z,236768253707492
2023-04-21T10:00:00Z,236763134140840
2023-04-21T09:00:00Z,236755360265433
2023-04-21T08:00:00Z,236747200555217
2023-04-21T07:00:00Z,236731480426648
2023-04-21T06:00:00Z,236731331321063
2023-04-21T05:00:00Z,236720953863153
2023-04-21T04:00:00Z,236716804410942
2023-04-21T03:00:00Z,236817160449391
2023-04-21T02:00:00Z,236820007507048
2023-04-21T01:00:00Z,236771975390259
2023-04-21T00:00:00Z,236770704285746
2023-04-20T23:00:00Z,236768824465295
2023-04-20T22:00:00Z,236762213078458
2023-04-20T21:00:00Z,236759505435212
2023-04-20T20:00:00Z,236739212806962
2023-04-20T19:00:00Z,236716349991484
2023-04-20T18:00:00Z,236728220249489
2023-04-20T17:00:00Z,236714675528443
2023-04-20T16:00:00Z,236618433294969
2023-04-20T15:00:00Z,236540442010869
2023-04-20T14:00:00Z,236519184459946
2023-04-20T13:00:00Z,236512729221906
2023-04-20T12:00:00Z,236512766547862
2023-04-20T11:00:00Z,236509422627452
2023-04-20T10:00:00Z,236516580801555
2023-04-20T09:00:00Z,236489093171073
2023-04-20T08:00:00Z,236483616830121
2023-04-20T07:00:00Z,236470642127392
2023-04-20T06:00:00Z,236360626963769
2023-04-20T05:00:00Z,236316775606010
2023-04-20T04:00:00Z,236309873047701
2023-04-20T03:00:00Z,236305433420810
2023-04-20T02:00:00Z,236306289008442
2023-04-20T01:00:00Z,236294147335699
2023-04-20T00:00:00Z,236288752748899
2023-04-19T23:00:00Z,236280225698261
2023-04-19T22:00:00Z,236279494303394
2023-04-19T21:00:00Z,236286169654832
2023-04-19T20:00:00Z,236274859129355
2023-04-19T19:00:00Z,236266737169767
2023-04-19T18:00:00Z,236258615210179
2023-04-19T17:00:00Z,236250738186446
2023-04-19T16:00:00Z,236247482602054
2023-04-19T15:00:00Z,235467501794251
2023-04-19T14:00:00Z,235462994585431
2023-04-19T13:00:00Z,235389126740838
2023-04-19T12:00:00Z,235323757997357
2023-04-19T11:00:00Z,235319350070776
2023-04-19T10:00:00Z,235315775249592
2023-04-19T09:00:00Z,235309299506205
2023-04-19T08:00:00Z,235302860745763
2023-04-19T07:00:00Z,235295549685182
2023-04-19T06:00:00Z,235291184689521
2023-04-19T05:00:00Z,235327515092739
2023-04-19T04:00:00Z,235326567439891
2023-04-19T03:00:00Z,235320828509262
