,_time,denom,moduleName,moduleType,amountValue,boxplot
7705,2023-02-01 12:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7706,2023-02-01 13:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7707,2023-02-01 14:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7708,2023-02-01 15:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7709,2023-02-01 16:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7710,2023-02-01 17:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7711,2023-02-01 18:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7712,2023-02-01 19:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7713,2023-02-01 20:00:00+00:00,uosmo,gov,MODULE,12801000000.0,4
7714,2023-02-01 21:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7715,2023-02-01 22:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7716,2023-02-01 23:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7717,2023-02-02 00:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7718,2023-02-02 01:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7719,2023-02-02 02:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7720,2023-02-02 03:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7721,2023-02-02 04:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7722,2023-02-02 05:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7723,2023-02-02 06:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7724,2023-02-02 07:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7725,2023-02-02 08:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7726,2023-02-02 09:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7727,2023-02-02 10:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7728,2023-02-02 11:00:00+00:00,uosmo,gov,MODULE,11601000000.0,4
7729,2023-02-02 12:00:00+00:00,uosmo,gov,MODULE,10001000000.0,4
7730,2023-02-02 13:00:00+00:00,uosmo,gov,MODULE,10001000000.0,4
7731,2023-02-02 14:00:00+00:00,uosmo,gov,MODULE,10001000000.0,4
7732,2023-02-02 15:00:00+00:00,uosmo,gov,MODULE,10001000000.0,4
7733,2023-02-02 16:00:00+00:00,uosmo,gov,MODULE,10001000000.0,4
7734,2023-02-02 17:00:00+00:00,uosmo,gov,MODULE,8401000000.0,3
7735,2023-02-02 18:00:00+00:00,uosmo,gov,MODULE,9601000000.0,4
7736,2023-02-02 19:00:00+00:00,uosmo,gov,MODULE,9601000000.0,4
7737,2023-02-02 20:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7738,2023-02-02 21:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7739,2023-02-02 22:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7740,2023-02-02 23:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7741,2023-02-03 00:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7742,2023-02-03 01:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7743,2023-02-03 02:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7744,2023-02-03 03:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7745,2023-02-03 04:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7746,2023-02-03 05:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7747,2023-02-03 06:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7748,2023-02-03 07:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7749,2023-02-03 08:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7750,2023-02-03 09:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7751,2023-02-03 10:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7752,2023-02-03 11:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7753,2023-02-03 12:00:00+00:00,uosmo,gov,MODULE,11201000000.0,4
7754,2023-02-03 13:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7755,2023-02-03 14:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7756,2023-02-03 15:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7757,2023-02-03 16:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7758,2023-02-03 17:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7759,2023-02-03 18:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7760,2023-02-03 19:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7761,2023-02-03 20:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7762,2023-02-03 21:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7763,2023-02-03 22:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7764,2023-02-03 23:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7765,2023-02-04 00:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7766,2023-02-04 01:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7767,2023-02-04 02:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7768,2023-02-04 03:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7769,2023-02-04 04:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7770,2023-02-04 05:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7771,2023-02-04 06:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
