,_time,denom,moduleName,moduleType,amountValue,boxplot
7590,2023-01-27 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7591,2023-01-27 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7592,2023-01-27 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7593,2023-01-27 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7594,2023-01-27 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7595,2023-01-27 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7596,2023-01-27 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7597,2023-01-28 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7598,2023-01-28 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7599,2023-01-28 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7600,2023-01-28 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7601,2023-01-28 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7602,2023-01-28 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7603,2023-01-28 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7604,2023-01-28 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7605,2023-01-28 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7606,2023-01-28 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7607,2023-01-28 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7608,2023-01-28 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7609,2023-01-28 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7610,2023-01-28 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7611,2023-01-28 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7612,2023-01-28 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7613,2023-01-28 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7614,2023-01-28 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7615,2023-01-28 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7616,2023-01-28 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7617,2023-01-28 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7618,2023-01-28 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7619,2023-01-28 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7620,2023-01-28 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7621,2023-01-29 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7622,2023-01-29 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7623,2023-01-29 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7624,2023-01-29 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7625,2023-01-29 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7626,2023-01-29 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7627,2023-01-29 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7628,2023-01-29 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7629,2023-01-29 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7630,2023-01-29 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7631,2023-01-29 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7632,2023-01-29 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7633,2023-01-29 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7634,2023-01-29 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7635,2023-01-29 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7636,2023-01-29 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7637,2023-01-29 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7638,2023-01-29 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7639,2023-01-29 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7640,2023-01-29 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7641,2023-01-29 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7642,2023-01-29 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7643,2023-01-29 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7644,2023-01-29 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7645,2023-01-30 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7646,2023-01-30 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7647,2023-01-30 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7648,2023-01-30 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7649,2023-01-30 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7650,2023-01-30 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7651,2023-01-30 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7652,2023-01-30 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7653,2023-01-30 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7654,2023-01-30 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7655,2023-01-30 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7656,2023-01-30 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7657,2023-01-30 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7658,2023-01-30 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7659,2023-01-30 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7660,2023-01-30 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7661,2023-01-30 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7662,2023-01-30 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7663,2023-01-30 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7664,2023-01-30 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7665,2023-01-30 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7666,2023-01-30 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7667,2023-01-30 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7668,2023-01-30 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7669,2023-01-31 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7670,2023-01-31 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7671,2023-01-31 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7672,2023-01-31 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7673,2023-01-31 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7674,2023-01-31 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7675,2023-01-31 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7676,2023-01-31 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7677,2023-01-31 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7678,2023-01-31 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7679,2023-01-31 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7680,2023-01-31 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7681,2023-01-31 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7682,2023-01-31 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7683,2023-01-31 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7684,2023-01-31 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7685,2023-01-31 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7686,2023-01-31 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7687,2023-01-31 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7688,2023-01-31 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7689,2023-01-31 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7690,2023-01-31 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7691,2023-01-31 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7692,2023-01-31 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7693,2023-02-01 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7694,2023-02-01 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7695,2023-02-01 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7696,2023-02-01 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7697,2023-02-01 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7698,2023-02-01 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7699,2023-02-01 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7700,2023-02-01 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7701,2023-02-01 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7702,2023-02-01 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7703,2023-02-01 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7704,2023-02-01 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7705,2023-02-01 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7706,2023-02-01 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7707,2023-02-01 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7708,2023-02-01 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7709,2023-02-01 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7710,2023-02-01 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7711,2023-02-01 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7712,2023-02-01 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7713,2023-02-01 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7714,2023-02-01 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7715,2023-02-01 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7716,2023-02-01 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7717,2023-02-02 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7718,2023-02-02 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7719,2023-02-02 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7720,2023-02-02 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7721,2023-02-02 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7722,2023-02-02 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7723,2023-02-02 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7724,2023-02-02 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7725,2023-02-02 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7726,2023-02-02 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7727,2023-02-02 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7728,2023-02-02 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7729,2023-02-02 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7730,2023-02-02 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7731,2023-02-02 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7732,2023-02-02 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7733,2023-02-02 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7734,2023-02-02 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7735,2023-02-02 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7736,2023-02-02 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7737,2023-02-02 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7738,2023-02-02 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7739,2023-02-02 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7740,2023-02-02 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7741,2023-02-03 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7742,2023-02-03 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7743,2023-02-03 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7744,2023-02-03 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7745,2023-02-03 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7746,2023-02-03 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7747,2023-02-03 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7748,2023-02-03 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7749,2023-02-03 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7750,2023-02-03 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7751,2023-02-03 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7752,2023-02-03 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7753,2023-02-03 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7754,2023-02-03 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7755,2023-02-03 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7756,2023-02-03 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7757,2023-02-03 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7758,2023-02-03 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7759,2023-02-03 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7760,2023-02-03 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7761,2023-02-03 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7762,2023-02-03 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7763,2023-02-03 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7764,2023-02-03 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7765,2023-02-04 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7766,2023-02-04 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7767,2023-02-04 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7768,2023-02-04 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7769,2023-02-04 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7770,2023-02-04 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7771,2023-02-04 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7772,2023-02-04 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7773,2023-02-04 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7774,2023-02-04 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7775,2023-02-04 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7776,2023-02-04 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7777,2023-02-04 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7778,2023-02-04 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7779,2023-02-04 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7780,2023-02-04 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7781,2023-02-04 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7782,2023-02-04 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7783,2023-02-04 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7784,2023-02-04 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7785,2023-02-04 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7786,2023-02-04 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7787,2023-02-04 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7788,2023-02-04 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7789,2023-02-05 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7790,2023-02-05 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7791,2023-02-05 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7792,2023-02-05 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7793,2023-02-05 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7794,2023-02-05 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7795,2023-02-05 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7796,2023-02-05 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7797,2023-02-05 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7798,2023-02-05 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7799,2023-02-05 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7800,2023-02-05 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7801,2023-02-05 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7802,2023-02-05 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7803,2023-02-05 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7804,2023-02-05 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7805,2023-02-05 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7806,2023-02-05 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7807,2023-02-05 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7808,2023-02-05 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7809,2023-02-05 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7810,2023-02-05 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7811,2023-02-05 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7812,2023-02-05 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7813,2023-02-06 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7814,2023-02-06 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7815,2023-02-06 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7816,2023-02-06 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7817,2023-02-06 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7818,2023-02-06 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7819,2023-02-06 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7820,2023-02-06 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7821,2023-02-06 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7822,2023-02-06 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7823,2023-02-06 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7824,2023-02-06 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7825,2023-02-06 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7826,2023-02-06 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7827,2023-02-06 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7828,2023-02-06 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7829,2023-02-06 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7830,2023-02-06 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7831,2023-02-06 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7832,2023-02-06 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7833,2023-02-06 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7834,2023-02-06 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7835,2023-02-06 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7836,2023-02-06 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7837,2023-02-07 00:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7838,2023-02-07 01:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7839,2023-02-07 02:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7840,2023-02-07 03:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7841,2023-02-07 04:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7842,2023-02-07 05:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7843,2023-02-07 06:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7844,2023-02-07 07:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7845,2023-02-07 08:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7846,2023-02-07 09:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7847,2023-02-07 10:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7848,2023-02-07 11:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7849,2023-02-07 12:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7850,2023-02-07 13:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7851,2023-02-07 14:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7852,2023-02-07 15:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7853,2023-02-07 16:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7854,2023-02-07 17:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7855,2023-02-07 18:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7856,2023-02-07 19:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7857,2023-02-07 20:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7858,2023-02-07 21:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7859,2023-02-07 22:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7860,2023-02-07 23:00:00+00:00,ukava,gov,MODULE,-1.0,-1
7861,2023-02-08 00:00:00+00:00,ukava,gov,MODULE,1000000000.0,3
7862,2023-02-08 01:00:00+00:00,ukava,gov,MODULE,1000000000.0,3
7863,2023-02-08 02:00:00+00:00,ukava,gov,MODULE,1000000000.0,3
7864,2023-02-08 03:00:00+00:00,ukava,gov,MODULE,1000000000.0,3
7865,2023-02-08 04:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7866,2023-02-08 05:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7867,2023-02-08 06:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7868,2023-02-08 07:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7869,2023-02-08 08:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7870,2023-02-08 09:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7871,2023-02-08 10:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7872,2023-02-08 11:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7873,2023-02-08 12:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7874,2023-02-08 13:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7875,2023-02-08 14:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7876,2023-02-08 15:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7877,2023-02-08 16:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7878,2023-02-08 17:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7879,2023-02-08 18:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7880,2023-02-08 19:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7881,2023-02-08 20:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7882,2023-02-08 21:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7883,2023-02-08 22:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7884,2023-02-08 23:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7885,2023-02-09 00:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7886,2023-02-09 01:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7887,2023-02-09 02:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7888,2023-02-09 03:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7889,2023-02-09 04:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7890,2023-02-09 05:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7891,2023-02-09 06:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7892,2023-02-09 07:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7893,2023-02-09 08:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7894,2023-02-09 09:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7895,2023-02-09 10:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7896,2023-02-09 11:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7897,2023-02-09 12:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7898,2023-02-09 13:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7899,2023-02-09 14:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7900,2023-02-09 15:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7901,2023-02-09 16:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7902,2023-02-09 17:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7903,2023-02-09 18:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7904,2023-02-09 19:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7905,2023-02-09 20:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7906,2023-02-09 21:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7907,2023-02-09 22:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7908,2023-02-09 23:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7909,2023-02-10 00:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7910,2023-02-10 01:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7911,2023-02-10 02:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7912,2023-02-10 03:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7913,2023-02-10 04:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7914,2023-02-10 05:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7915,2023-02-10 06:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7916,2023-02-10 07:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7917,2023-02-10 08:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7918,2023-02-10 09:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7919,2023-02-10 10:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7920,2023-02-10 11:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7921,2023-02-10 12:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7922,2023-02-10 13:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7923,2023-02-10 14:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7924,2023-02-10 15:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7925,2023-02-10 16:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7926,2023-02-10 17:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7927,2023-02-10 18:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7928,2023-02-10 19:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7929,2023-02-10 20:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7930,2023-02-10 21:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7931,2023-02-10 22:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7932,2023-02-10 23:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7933,2023-02-11 00:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7934,2023-02-11 01:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7935,2023-02-11 02:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
7936,2023-02-11 03:00:00+00:00,ukava,gov,MODULE,2000000000.0,4
