"date","open","high","low","close","volume","market_cap","dominance","alt_dominance","btc_dominance","active_cryptocurrencies","active_exchanges"
"2022-04-01T00:00:00.000Z",0.00010679903415311097,0.00011759679162874592,0.00010543274934258156,0.00011051910759326006,1348.8676159606673,3889.368651687144,0.008413602113247948,0.014285399729523956,41.10348837,9877,495
"2022-04-02T00:00:00.000Z",0.00011055818806230911,0.00012140843051542713,0.00011045741829002895,0.00011651180765198027,1352.0102450830968,4100.262679458507,0.008831466629933293,0.01494869774379554,40.92149844,9865,495
"2022-04-03T00:00:00.000Z",0.00011653980807679319,0.00011981154776524047,0.00011595012708612298,0.00011629707141705143,841.7611535785651,4092.705720265921,0.00877488221924661,0.014806655123986484,40.73690414,9867,495
"2022-04-04T00:00:00.000Z",0.00011630447730631961,0.00011630447730631961,0.0001093699352410521,0.00011083134301199521,899.7166609908846,3900.356784474567,0.008418611233403732,0.014272946814364036,41.01700691,9858,495
"2022-04-05T00:00:00.000Z",0.00011082831295378683,0.0001187745879991295,0.00011083807940747315,0.00011093182943032482,953.1894553307977,3903.8930845401164,0.008424718394985745,0.014280499765877596,41.00543725,9858,495
"2022-04-06T00:00:00.000Z",0.0001109473542960534,0.00011095671366153433,0.00010039546009121514,0.00010039597666507182,1009.6603124862047,3533.1172401127883,0.0077078989655481505,0.013167188665580285,41.46131599,9874,501
"2022-04-07T00:00:00.000Z",0.00010043589080287062,0.00010191270413681717,0.00009902899627240629,0.0001017707588256244,575.4703664127142,3581.498327768252,0.007737161238174326,0.013126865516325229,41.0585777,9872,499
"2022-04-08T00:00:00.000Z",0.00010175077302870284,0.00010181835662471078,0.0000952964901225696,0.00009576289608018008,635.3936658755836,3370.070697347347,0.007285857008645599,0.012367315826984214,41.08780668,9888,503
"2022-04-09T00:00:00.000Z",0.00009576966831200979,0.00009854487964720734,0.00009576966831200979,0.00009771557611593004,397.07135686453677,3438.789063680299,0.007405650869749874,0.012537728916819308,40.93307553,9896,504
"2022-04-10T00:00:00.000Z",0.00009770104562460996,0.00009673140042733694,0.00009412316009326007,0.00009414139245448856,458.5825639758938,3313.0070320665095,0.007142944114420835,0.012102401530173423,40.9791181,9918,505
"2022-04-11T00:00:00.000Z",0.0000940571996517008,0.0000940571996517008,0.00008930032285665867,0.00009106684445902,652.5058401647631,3204.8080894038403,0.006931800162660428,0.011773076076757575,41.12158864,9926,505
"2022-04-12T00:00:00.000Z",0.00009109261778233378,0.00009644033824118824,0.0000911119804287011,0.00009451239419232065,570.3909435144836,3326.0632587536693,0.0071569438555822,0.012110611952722661,40.90353251,9931,507
"2022-04-13T00:00:00.000Z",0.00009449590531405721,0.00009567131633889848,0.00009281201514002256,0.00009534004493287713,412.42411973421173,3355.1897954870387,0.0072307607091779665,0.012248701748872912,40.96712568,9921,508
"2022-04-14T00:00:00.000Z",0.00009533146756824551,0.00009604905644744733,0.00009260858284646503,0.00009449477775875163,325.5864112202696,3325.443304330213,0.007137910413296113,0.012059296856826924,40.80989549,9955,508
"2022-04-15T00:00:00.000Z",0.00009450199625968904,0.00009531746674349583,0.00009205151312416336,0.00009218258664075563,243.19509541954707,3244.0730886034103,0.006982626214371965,0.01181953560945561,40.92300709,9971,508
"2022-04-16T00:00:00.000Z",0.0000921678689774977,0.00009403263662067718,0.00009160043025809152,0.00009290742848396119,265.53911183258447,3269.5815929410455,0.007011516676674575,0.011837923354011926,40.77072078,9969,507
"2022-04-17T00:00:00.000Z",0.00009290032455588978,0.00009469426164917433,0.00008980849310369732,0.00008990162712710305,281.6714339772514,3163.8019696953734,0.006806113640493485,0.011517680410270266,40.90725391,9966,509
"2022-04-18T00:00:00.000Z",0.00008993174830273617,0.0000933766555839443,0.00008940262639850375,0.00009266424310405165,442.33383628065934,3261.0234564621305,0.0070356381359397814,0.011930228420351076,41.02679439,9979,509
"2022-04-19T00:00:00.000Z",0.00009267140744521133,0.00009541653701464901,0.0000928237527760703,0.000095367991715667,422.78107842677565,3356.1732936335893,0.007232567393338529,0.012254359968626392,40.9796398,9987,509
"2022-04-20T00:00:00.000Z",0.000095377338155547,0.00009819017467998628,0.00009416376150171761,0.00009534097727581575,473.9043734904959,3355.222606486524,0.007252458797653209,0.012314273829550897,41.10526615,10018,509
"2022-04-21T00:00:00.000Z",0.0000953171191384848,0.00009690185885435401,0.00009048761530951784,0.00009044728678571933,532.4307155906198,3183.004726734669,0.006898460738520828,0.01173551808997146,41.21724592,10032,510
"2022-04-22T00:00:00.000Z",0.00009045086581310553,0.00009664086646705453,0.00009049650543567297,0.00009477587016476042,429.91661095886144,3335.3354579774114,0.007160843779899561,0.012102690285086723,40.83262803,10046,511
"2022-04-23T00:00:00.000Z",0.00009476144245880964,0.00009515440690848433,0.00009201128532154764,0.00009308558737343908,361.4685195714009,3275.851328573152,0.007041946111613024,0.0119117830200251,40.8825186,10025,511
"2022-04-24T00:00:00.000Z",0.00009307977643773922,0.0000945321277248743,0.00009093964472144673,0.00009137891806382905,280.5442178572591,3215.790527906197,0.006942119910622372,0.011779086645484124,41.06402203,10024,511
"2022-04-25T00:00:00.000Z",0.00009139070281061089,0.00008962989115281936,0.00008729974521269105,0.00008931285638499685,432.15641502265936,3143.0820549473615,0.006812073167163459,0.011589546596967712,41.22226344,10043,510
"2022-04-26T00:00:00.000Z",0.00008929714715178823,0.00009120646163736109,0.00008595416519147794,0.0000867535595692996,441.0913705639277,3053.0157395991428,0.006618642446799451,0.011264210247472269,41.24184207,10048,511
"2022-04-27T00:00:00.000Z",0.00008677503113427855,0.00008974916499794708,0.00008691680852507707,0.00008769364232400443,392.3667854202882,3086.0989635584233,0.006726307805806227,0.011490966872296343,41.46438781,10075,513
"2022-04-28T00:00:00.000Z",0.0000876848429506562,0.00008975010201068184,0.00008666464974750588,0.0000881635531755064,443.42170150213644,3102.6359821231417,0.0067883272646463025,0.011628341485590197,41.62256696,10077,515
"2022-04-29T00:00:00.000Z",0.00008815764867111856,0.00008911366983335413,0.0000831457091946353,0.00008395622513877505,372.84557994256596,2954.572446985038,0.006498797926984295,0.011175322423727242,41.84688655,10095,516
"2022-04-30T00:00:00.000Z",0.00008394785653067546,0.00008692148686984677,0.00007590164582103335,0.00007866026772230562,683.2597673310376,2768.198061653512,0.006165443061058868,0.010699540726725684,42.37656346,10095,518
"2022-05-01T00:00:00.000Z",0.00007862821196404729,0.00008129829133408985,0.00007790803046385122,0.00008126544649167976,521.6104907704574,2859.879046507222,0.006334866191608079,0.010950520487136451,42.1500905,10091,521
"2022-05-02T00:00:00.000Z",0.00008121066980800113,0.00008193138581605799,0.00007617875544704189,0.00007899898053437116,426.73605869700447,2780.117982164857,0.006167409770676579,0.010672662784011168,42.21301754,10095,521
"2022-05-03T00:00:00.000Z",0.00007900162110495448,0.00008402448099153984,0.00007758212969452558,0.00007887755151387852,679.1921341536156,2775.844673950553,0.006137887692709192,0.010596641143589628,42.07704489,10092,522
"2022-05-04T00:00:00.000Z",0.00007887399580305245,0.00008420632553168101,0.00007855115085180522,0.00008413206707108634,559.5615009697918,2960.760644965849,0.006517230376526421,0.011215183668395742,41.88922296,10103,522
"2022-05-05T00:00:00.000Z",0.00008412847906425442,0.00008494799834731687,0.00007950820997106586,0.00008037483559597581,589.4741150089046,2828.536827407114,0.006168727886907043,0.01054573555729642,41.50500121,10130,522
"2022-05-06T00:00:00.000Z",0.0000803713593898083,0.00008240070096284218,0.00007956089827773498,0.00008126821846595107,516.5203892158798,2859.9765973959393,0.006225348225523539,0.010628811301739732,41.42949716,10134,523
"2022-05-07T00:00:00.000Z",0.00008127075974479632,0.00008221879939716063,0.00007791053104808484,0.00007863817569646607,483.16925063691065,2767.4206031288495,0.006062492064500495,0.010398214265335727,41.69679611,10130,523
"2022-05-08T00:00:00.000Z",0.00007863778689397957,0.00008111258775492347,0.00007779870661540225,0.0000800732472119376,470.2109632248903,2817.923383014458,0.006131640458254396,0.010466856420756105,41.4185099,10133,524
"2022-05-09T00:00:00.000Z",0.00008011817053163509,0.000082415486452828,0.00007421456893526299,0.00007421456893526299,782.2057035595698,2611.7458255674455,0.00573128483418273,0.00984011111820519,41.75589315,10153,525
"2022-05-10T00:00:00.000Z",0.00007397519294009127,0.00007707419458285382,0.00006933175594900542,0.00007244145979172372,1094.9507026706106,2549.346886086093,0.005587480689024042,0.00958700792973573,41.71820103,10114,526
"2022-05-11T00:00:00.000Z",0.00007239515933473364,0.00007394983307906227,0.00006008423139678557,0.00006200367399448927,1702.8759187886587,2182.0221967180214,0.0050123419818923435,0.0089078264085027,43.73103211,10121,526
"2022-05-12T00:00:00.000Z",0.00006208201732020729,0.00006346263415930379,0.000048939519043205545,0.00005250064564021527,1470.0685118216065,1847.593323933397,0.004377755126932382,0.007956888335794745,44.9815689,10110,525
"2022-05-13T00:00:00.000Z",0.000052450547090748444,0.000060891631171537646,0.00005223102440552408,0.00005897736639425418,626.5383675882017,2075.520921250235,0.004830918277770136,0.00866699514378046,44.26074784,10117,526
"2022-05-14T00:00:00.000Z",0.000058973541955832126,0.000060381710186234416,0.00005375570161886923,0.00005762838545308236,518.8185310416784,2028.047825480878,0.004732081424309945,0.008514693241291003,44.42452253,10114,526
"2022-05-15T00:00:00.000Z",0.000057632724553465904,0.00005750938242621394,0.00005568192180647548,0.000057486269953315905,472.1685842072333,2023.046522227462,0.004723682177887539,0.008504782760202136,44.45852045,10110,525
"2022-05-16T00:00:00.000Z",0.000057512881217564266,0.0000575771056833829,0.00005417708706172803,0.0000535402489649243,367.9993097528099,1884.1788580527518,0.004406380693716423,0.007943882865870196,44.5311472,10102,525
"2022-05-17T00:00:00.000Z",0.00005355677814720492,0.00005861103320986434,0.00005355677814720492,0.00005807049005193129,358.17619766168843,2043.6062913310213,0.004744190356820709,0.0085030949291762,44.2063108,10104,525
"2022-05-18T00:00:00.000Z",0.000058037304545122356,0.00005914320040585019,0.00005449024675772167,0.0000549715006671683,465.12820175224425,1934.5472118516434,0.004531720402731169,0.008181485581743617,44.61005453,10091,527
"2022-05-19T00:00:00.000Z",0.00005495111613320728,0.00005921590766344283,0.00005367855311917488,0.000058602148453885434,506.85599085612876,2062.316318860402,0.004867291078346372,0.008840668728795026,44.94431103,10087,527
"2022-05-20T00:00:00.000Z",0.000058601722626118615,0.000058891263660723316,0.00005636800923228883,0.000057453768294148536,509.12954587133487,2021.9027296058487,0.0047318107844250305,0.008536581879515764,44.57019389,10073,527
