"date","open","high","low","close","volume","market_cap","dominance","alt_dominance","btc_dominance","active_cryptocurrencies","active_exchanges"
"2022-04-01T00:00:00.000Z",0.00880812891066118,0.008554059961043933,0.008597253199928722,0.008519090235603004,202373.4181051395,2439614.4009414553,0.39334893992673503,0.6678645798082226,41.10348837,9877,495
"2022-04-02T00:00:00.000Z",0.008520223133319675,0.00941892301145104,0.00851039074916125,0.00911152351597508,363504.7227738545,2609269.69539487,0.42210261472398447,0.714477523244889,40.92149844,9865,495
"2022-04-03T00:00:00.000Z",0.009108217143820688,0.009539032751107285,0.00893939687315509,0.009072327049167491,405572.50234393775,2598044.99155173,0.42242584563662544,0.7127974661677997,40.73690414,9867,495
"2022-04-04T00:00:00.000Z",0.009073936958036287,0.00926718714296952,0.008829437412813569,0.0087728848152827,266000.93912305834,2512293.6301016705,0.409548274372814,0.6943497657718022,41.01700691,9858,495
"2022-04-05T00:00:00.000Z",0.008772206768937491,0.008786668297928669,0.008591245526076187,0.008595396081965754,233091.05781168977,2461466.128825218,0.39782166597055496,0.674336154800716,41.00543725,9858,495
"2022-04-06T00:00:00.000Z",0.008594432994891293,0.008654239732828231,0.008453836367517653,0.00848040596435705,265653.66356836533,2428536.3746952983,0.38892164060374446,0.6643839833456264,41.46131599,9874,501
"2022-04-07T00:00:00.000Z",0.008483329099340284,0.008572013615490691,0.008420592252551802,0.008573997261248197,168410.1697930199,2455338.1421826114,0.3942240592844307,0.6688404248310109,41.0585777,9872,499
"2022-04-08T00:00:00.000Z",0.008574134283834378,0.008788087592438282,0.008397314127288714,0.008418649012867213,215548.07263369262,2410851.0181548945,0.39343344170867317,0.6678302394261585,41.08780668,9888,503
"2022-04-09T00:00:00.000Z",0.00841845547147896,0.008483951823001221,0.008384027236823506,0.008363079630456505,109944.81317858817,2394937.597610819,0.3932441201466676,0.6657602772865479,40.93307553,9896,504
"2022-04-10T00:00:00.000Z",0.00836305754487596,0.008303870200769739,0.008183246859854961,0.008278936664347826,88400.80262105011,2370841.5514145074,0.38897668784266304,0.6590492641045301,40.9791181,9918,505
"2022-04-11T00:00:00.000Z",0.00827406561479418,0.00827406561479418,0.007926164103902627,0.007978984023429342,222595.08914963278,2284944.024548304,0.37277891429815374,0.6331334451163478,41.12158864,9926,505
"2022-04-12T00:00:00.000Z",0.007983854302098383,0.008332641819548325,0.008030088231301113,0.008132961886139402,181488.95784603755,2329038.7108253757,0.3784702376818297,0.6404278525455186,40.90353251,9931,507
