"date","open","high","low","close","volume","market_cap","dominance","alt_dominance","btc_dominance","active_cryptocurrencies","active_exchanges"
"2022-04-01T00:00:00.000Z",5.915184974364346,6.412312835796986,5.856690214165885,6.248366326617668,45531530.99,304007833.62,0.01420950201256365,0.02412622007490988,41.10348837,9877,495
"2022-04-02T00:00:00.000Z",6.248137992783521,6.487856195735974,6.128570274562859,6.131205899840574,31867685.27,298307513.63,0.014007691021659103,0.023710301804406198,40.92149844,9865,495
"2022-04-03T00:00:00.000Z",6.130533147659273,6.401354905763814,6.125342046288528,6.316266538705964,23375091.25,307311448.57,0.014183729785260354,0.023933494496544503,40.73690414,9867,495
"2022-04-04T00:00:00.000Z",6.315875167072175,6.395292844169464,6.11632786644544,6.259817377011672,23851423.38,304564972.7,0.014099992804795207,0.023905183623070186,41.01700691,9858,495
"2022-04-05T00:00:00.000Z",6.2604171854571575,7.490821311674533,6.2604171854571575,6.342120837677634,90921115.61,308569362.88,0.014617219218697694,0.024777231219340615,41.00543725,9858,495
"2022-04-06T00:00:00.000Z",6.341677705975829,6.478296080990674,5.933281117210619,5.982646524027586,43477756.49,291079510.07,0.014697319102992346,0.02510702000276868,41.46131599,9874,501
"2022-04-07T00:00:00.000Z",5.982002070075814,6.364383403610783,5.867128435051707,6.116284388989747,28436340.22,297581522.87,0.014777302788130095,0.025071167631446876,41.0585777,9872,499
"2022-04-08T00:00:00.000Z",6.11602977308174,6.587078292483849,6.09689174001698,6.161719657653924,42706417.5,299792129.11,0.015326682765829693,0.026016146915879165,41.08780668,9888,503
"2022-04-09T00:00:00.000Z",6.163941948893367,6.679169930351784,6.127063405067354,6.346451931345626,50052176.57,308780087.79,0.015543346418475549,0.026314805718304503,40.93307553,9896,504
"2022-04-10T00:00:00.000Z",6.347298127266374,6.40071712976349,6.1044298952128955,6.1044298952128955,22955067.88,297004754.68,0.015171443643729386,0.02570521340046883,40.9791181,9918,505
"2022-04-11T00:00:00.000Z",6.091499535996248,6.102166237965188,5.259268001297271,5.2984306936237955,25292637.88,257789692.95,0.014108203825991775,0.023961590503505714,41.12158864,9926,505
"2022-04-12T00:00:00.000Z",5.297787405245009,5.664056248240012,5.282010597280582,5.503969832466422,18416458.54,267789988.24,0.014359945081085559,0.02429915981579106,40.90353251,9931,507
"2022-04-13T00:00:00.000Z",5.502127899944644,5.583427948305782,5.4012752547367056,5.5544688391072,15268014.86,270246965.44,0.014147553114857226,0.023965550175138437,40.96712568,9921,508
"2022-04-14T00:00:00.000Z",5.554107696674449,5.597996950644923,5.2515213580276,5.30489700783937,13246703.13,258104304.81,0.013872587790930932,0.02343734295566436,40.80989549,9955,508
