"date","open","high","low","close","volume","market_cap","dominance","alt_dominance","btc_dominance","active_cryptocurrencies","active_exchanges"
"2022-04-01T00:00:00.000Z",6.372803667698675,7.011957207689937,6.240117554077964,6.865574406002957,81121272.1,1175987770.29,0.054966348694728724,0.09332700218140881,41.10348837,9877,495
"2022-04-02T00:00:00.000Z",6.861903251770907,7.8748798233196915,6.74866942906274,7.196121149600928,182945648.44,1232606329.06,0.05787976440388779,0.09797094183917562,40.92149844,9865,495
"2022-04-03T00:00:00.000Z",7.20505425434393,7.720899522502582,6.986938439574068,7.612268300957989,122904825.56,1303887176.33,0.060179936235985186,0.1015470679794759,40.73690414,9867,495
"2022-04-04T00:00:00.000Z",7.6082299981282,7.693819451353795,7.031571772386244,7.3447437368813615,104807577.59,1258063535.51,0.058242701520831254,0.09874490674106144,41.01700691,9858,495
"2022-04-05T00:00:00.000Z",7.345311588786279,7.742904551261632,7.095773847456954,7.1087358444205595,88824628.48,1217638309.76,0.057680665172738246,0.09777284971153587,41.00543725,9858,495
"2022-04-06T00:00:00.000Z",7.1103149857144325,7.312740574718739,6.544780263963364,6.544780263963364,92198841.28,1121039711.25,0.056604047325094664,0.09669511415449036,41.46131599,9874,501
"2022-04-07T00:00:00.000Z",6.5440016994422585,6.752382550973832,6.392546858090389,6.602323165016017,65634510.19,1130896096.73,0.05615803656799691,0.0952777085802229,41.0585777,9872,499
"2022-04-08T00:00:00.000Z",6.598357710327821,6.735184905223942,6.13628402164224,6.154829693344513,67850566.57,1054246013.45,0.053897659866046825,0.091488122963133,41.08780668,9888,503
"2022-04-09T00:00:00.000Z",6.155099374118095,6.311957581585198,6.113874144008153,6.277442808434949,38815583.47,1075248119.8,0.05412575056728497,0.09163461793803385,40.93307553,9896,504
"2022-04-10T00:00:00.000Z",6.280176209804666,6.455639142330886,6.135556580012465,6.143252076230564,37776980.11,1052262911.19,0.053751151131254025,0.0910714130306782,40.9791181,9918,505
