"date","open","high","low","close","volume","market_cap","dominance","alt_dominance","btc_dominance","active_cryptocurrencies","active_exchanges"
"2022-04-01T00:00:00.000Z",0.002468437992389958,0.002413859361284176,0.002416612928767683,0.002338404090523401,16847.91889345993,660515.8358989791,0.10649765133187519,0.18082166223855417,41.10348837,9877,495
"2022-04-02T00:00:00.000Z",0.002338404090523401,0.002514232823643366,0.002338404090523401,0.002482668341801348,29758.702960017472,701265.3466048493,0.11344397895689069,0.19202243787370454,40.92149844,9865,495
"2022-04-03T00:00:00.000Z",0.002482668341801348,0.0025049848072886925,0.0024561077092873688,0.00242001670870682,23299.317812883684,683568.4925948791,0.11114395611851191,0.18754328391470837,40.73690414,9867,495
"2022-04-04T00:00:00.000Z",0.00242001670870682,0.0024372373794858153,0.0023581538831452674,0.002351540016241081,17947.923296717665,664226.2668665964,0.10828062378094788,0.18357939824081596,41.01700691,9858,495
"2022-04-05T00:00:00.000Z",0.002351540016241081,0.0023577800450637365,0.002316418721720694,0.0023227342772870895,18872.671937791238,656089.6719893293,0.10603708224148523,0.17974043251405744,41.00543725,9858,495
"2022-04-06T00:00:00.000Z",0.0023227342772870895,0.002335589758082317,0.0023122115651427982,0.0023272991945347808,24987.358365286036,657379.0984596006,0.10527697263896095,0.17984171394490406,41.46131599,9874,501
"2022-04-07T00:00:00.000Z",0.0023272991945347808,0.0023281440203958724,0.0022977058868921484,0.0022820181905089418,19637.27259222089,644588.8282291209,0.10349386101581586,0.175587654631899,41.0585777,9872,499
"2022-04-08T00:00:00.000Z",0.0022820181905089418,0.002258912069303254,0.002182747972708445,0.0021875688410906754,24999.713586817492,617910.2523430105,0.10083848210265725,0.17116742123780535,41.08780668,9888,503
"2022-04-09T00:00:00.000Z",0.0021875688410906754,0.002189870733073836,0.0021138398044081488,0.0021132688044288328,17370.949559065182,596923.1393716314,0.09801362464373023,0.1659365635176743,40.93307553,9896,504
"2022-04-10T00:00:00.000Z",0.0021132688044288328,0.0021207807391556413,0.0020815593356182764,0.0020815593356182764,12421.070101818703,587966.3442718757,0.0964658313084573,0.16344356132927496,40.9791181,9918,505
"2022-04-11T00:00:00.000Z",0.0020815593356182764,0.002085441441281026,0.0020491389994104557,0.0020500552364656243,20904.05323260494,579067.5587861186,0.09447241313154027,0.16045340039428088,41.12158864,9926,505
"2022-04-12T00:00:00.000Z",0.0020500552364656243,0.0020411480584506584,0.0020170145668953715,0.0020187016726921016,18703.325746160273,570211.2941778717,0.0926596896106908,0.15679395663549162,40.90353251,9931,507
"2022-04-13T00:00:00.000Z",0.0020187016726921016,0.0020063881121756785,0.0020225533462328135,0.0019786591001452907,11126.337907402467,558900.6941915811,0.09123872717436206,0.15455579323584018,40.96712568,9921,508
"2022-04-14T00:00:00.000Z",0.0019786591001452907,0.001998481491529563,0.0019750058563764556,0.001990869792795435,14520.944931451964,562349.7797832073,0.091277280642939,0.15421037247913683,40.80989549,9955,508
"2022-04-15T00:00:00.000Z",0.001990869792795435,0.001980862155787586,0.0019348354782357032,0.0019360637512564971,11797.253005879029,546869.0258451403,0.08826490246713778,0.1494065593298114,40.92300709,9971,508
"2022-04-16T00:00:00.000Z",0.0019360637512564971,0.0019531916400890373,0.0019218467337654348,0.0018993399794071657,8996.626873318986,536495.8687999098,0.08715471817157018,0.1471480310512344,40.77072078,9969,507
